customer_id,age,income_lpa,occupation,city_tier,education,marital_status,dependents,sip_amount,sip_tenure_months,sip_frequency,fund_category,number_of_sips,missed_payments,delayed_payments,consecutive_missed,payment_failure_rate,portfolio_return_pct,benchmark_return_pct,relative_return,nav_volatility,market_downturn_flag,app_logins_last_3m,support_calls_last_6m,portfolio_reviews_last_yr,grievances_raised,email_open_rate,last_login_days_ago,credit_score,existing_loans,loan_emi_pct_income,savings_rate_pct,churn
CUST08795,40,9.25,Salaried,2,Graduate,Married,3,7500,19,Monthly,Hybrid,1,1,1,1,0.153,8.01,20.99,-12.98,20.06,0,23,6,9,1,0.756,45,583,3,4.26,17.5,0
CUST08796,54,16.53,Student,3,Others,Single,3,500,120,Monthly,Index,5,0,2,0,0.002,10.03,11.13,-1.1,5.15,1,29,4,5,1,0.643,109,601,2,23.85,15.52,0
CUST08797,36,14.14,Salaried,1,Post-Graduate,Married,1,5000,102,Quarterly,Equity,5,1,1,3,0.224,13.86,12.76,1.1,10.53,1,4,3,5,2,0.732,107,727,0,6.76,14.79,1
CUST08798,28,5.95,Student,1,Graduate,Single,2,5000,66,Quarterly,Equity,1,2,1,3,0.076,13.8,2.82,10.98,15.51,0,1,3,0,2,0.589,7,643,2,40.93,29.4,0
CUST08799,58,5.15,Salaried,2,Post-Graduate,Married,0,3000,45,Monthly,Equity,3,2,2,0,0.187,10.94,13.12,-2.18,14.69,1,24,7,7,2,0.101,102,816,4,1.23,20.48,1
CUST08800,55,8.4,Salaried,1,Others,Married,1,50000,94,Quarterly,Debt,3,2,0,0,0.393,4.77,14.91,-10.14,17.79,0,26,1,7,2,0.095,35,645,4,16.99,37.84,0
CUST08801,51,7.34,Salaried,1,Professional,Single,2,3000,93,Quarterly,Hybrid,3,1,2,1,0.227,4.13,3.73,0.4,13.02,0,21,1,1,2,0.071,135,626,2,15.07,20.96,0
CUST08802,56,12.8,Salaried,3,Graduate,Married,3,1000,38,Monthly,Index,4,1,1,1,0.24,9.09,18.38,-9.29,18.04,0,28,5,9,0,0.026,152,588,4,36.14,14.26,0
CUST08803,55,10.96,Student,3,Graduate,Married,1,1000,44,Quarterly,Equity,4,2,1,0,0.055,6.33,20.99,-14.66,21.34,0,24,3,10,3,0.598,34,652,3,5.81,32.59,0
CUST08804,54,2.5,Salaried,1,Post-Graduate,Single,0,3000,34,Monthly,Equity,2,2,2,2,0.113,1.4,15.42,-14.02,12.21,0,30,1,12,0,0.269,70,636,2,10.24,16.42,0
CUST08805,43,9.83,Salaried,3,Graduate,Single,3,5000,14,Quarterly,Equity,4,1,2,3,0.192,-0.59,13.01,-13.6,16.52,0,0,0,1,1,0.665,37,565,3,18.94,22.13,1
CUST08806,22,7.28,Student,1,Graduate,Divorced,3,50000,61,Monthly,Equity,1,2,0,1,0.207,15.26,12.6,2.66,21.54,0,25,1,10,1,0.698,124,794,2,7.98,27.56,0
CUST08807,47,8.15,Salaried,3,Others,Single,0,3000,106,Monthly,Debt,3,1,0,2,0.084,0.08,8.21,-8.13,16.25,0,17,1,8,2,0.58,166,792,4,13.22,6.21,0
CUST08808,33,9.0,Salaried,2,Post-Graduate,Married,0,5000,94,Monthly,Debt,3,1,1,2,0.03,12.11,12.44,-0.33,10.34,0,2,0,2,0,0.237,3,791,2,21.59,25.84,0
CUST08809,55,12.79,Salaried,2,Professional,Married,1,10000,62,Monthly,Debt,4,1,0,1,0.073,24.58,16.91,7.67,13.1,0,16,2,12,0,0.294,31,556,2,27.73,27.75,0
CUST08810,42,11.91,Salaried,2,Post-Graduate,Married,0,5000,77,Monthly,Index,5,0,2,3,0.058,-5.02,11.9,-16.92,6.42,0,11,0,5,2,0.489,167,559,3,8.39,6.43,0
CUST08811,60,5.0,Retired,1,Graduate,Married,3,15000,109,Monthly,Hybrid,1,2,1,3,0.074,9.49,8.4,1.09,11.38,0,4,7,5,0,0.627,33,664,4,3.18,16.46,0
CUST08812,47,7.77,Salaried,3,Graduate,Single,4,5000,59,Monthly,Debt,1,1,1,2,0.39,4.65,13.67,-9.02,11.51,0,5,7,12,1,0.458,25,699,4,6.52,25.53,0
CUST08813,45,6.21,Business,1,Professional,Married,4,15000,96,Monthly,Equity,1,0,1,3,0.464,8.33,14.1,-5.77,20.11,1,29,2,9,0,0.277,101,675,2,17.88,20.7,0
CUST08814,61,2.5,Salaried,3,Graduate,Single,0,5000,19,Monthly,ELSS,2,2,2,0,0.392,-0.0,3.53,-3.53,16.74,1,4,1,10,2,0.52,42,579,4,12.27,17.22,1
CUST08815,42,7.56,Salaried,1,Post-Graduate,Married,1,1000,78,Quarterly,Equity,3,1,1,1,0.041,3.62,15.97,-12.35,20.64,0,17,9,10,3,0.517,144,569,1,27.03,19.7,0
CUST08816,38,15.38,Business,1,Graduate,Married,1,2000,61,Quarterly,Equity,2,1,0,0,0.462,17.82,6.88,10.94,15.41,0,30,9,0,3,0.109,76,747,4,30.97,11.01,0
CUST08817,37,2.5,Business,1,Graduate,Married,2,3000,11,Quarterly,Equity,2,1,1,1,0.072,18.32,6.87,11.45,8.14,0,29,8,11,3,0.331,40,762,3,21.87,35.71,0
CUST08818,59,7.9,Self-Employed,2,Graduate,Married,0,7500,78,Monthly,Equity,3,2,1,3,0.141,10.95,15.44,-4.49,18.44,0,30,1,4,0,0.441,175,817,0,35.46,8.41,0
CUST08819,54,7.78,Salaried,2,Graduate,Married,1,2000,32,Monthly,Equity,3,1,0,2,0.084,1.18,8.8,-7.62,16.02,0,16,7,5,1,0.027,5,702,1,11.97,34.34,0
CUST08820,29,9.15,Salaried,2,Professional,Married,3,3000,10,Monthly,Equity,2,1,0,1,0.103,7.88,3.25,4.63,17.19,0,10,3,2,3,0.516,62,563,3,7.37,28.42,0
CUST08821,43,4.15,Business,3,Professional,Single,3,2000,44,Quarterly,Debt,3,0,0,1,0.084,24.94,3.68,21.26,18.74,0,15,8,0,3,0.679,175,658,0,19.95,21.05,1
CUST08822,37,2.5,Self-Employed,2,Professional,Married,3,2000,76,Monthly,Equity,4,0,0,2,0.238,6.06,11.21,-5.15,16.4,0,3,7,0,2,0.193,153,790,2,22.29,35.47,0
CUST08823,49,2.5,Salaried,2,Professional,Married,2,2000,18,Quarterly,ELSS,2,0,2,0,0.073,30.5,2.29,28.21,19.91,0,5,5,4,0,0.162,154,590,1,10.69,37.75,0
CUST08824,24,13.32,Salaried,2,Post-Graduate,Married,0,15000,116,Quarterly,Hybrid,3,2,2,2,0.038,12.49,12.65,-0.16,14.76,0,21,2,10,1,0.659,85,591,2,5.89,15.8,0
CUST08825,52,4.07,Business,2,Graduate,Married,4,10000,22,Quarterly,Equity,1,1,2,3,0.124,9.27,14.38,-5.11,12.28,0,26,8,8,0,0.485,145,629,0,9.65,16.37,1
CUST08826,53,6.0,Salaried,3,Post-Graduate,Single,2,7500,27,Monthly,Hybrid,5,1,2,1,0.136,9.3,11.32,-2.02,10.43,0,28,2,0,1,0.456,76,771,4,10.55,33.0,0
CUST08827,31,16.42,Self-Employed,2,Graduate,Single,4,1000,13,Annual,ELSS,5,2,2,1,0.274,6.08,8.77,-2.69,13.21,0,18,0,6,2,0.415,32,755,4,30.83,38.32,0
CUST08828,28,5.06,Self-Employed,2,Professional,Married,4,15000,30,Monthly,Equity,4,0,1,1,0.124,7.3,9.24,-1.94,14.75,0,14,5,2,1,0.539,82,652,1,7.11,36.44,0
CUST08829,48,9.37,Salaried,2,Professional,Married,0,1000,23,Monthly,Equity,1,2,2,0,0.101,18.11,7.42,10.69,19.25,0,15,8,4,2,0.306,171,570,2,7.87,21.69,0
CUST08830,33,12.26,Salaried,1,Post-Graduate,Married,3,1000,55,Monthly,ELSS,3,0,1,2,0.052,22.7,17.17,5.53,12.9,0,17,5,5,0,0.444,71,820,3,11.84,20.55,0
CUST08831,62,12.06,Self-Employed,2,Graduate,Single,3,500,114,Quarterly,Equity,1,2,1,3,0.017,2.32,13.97,-11.65,5.29,0,5,0,7,2,0.225,22,622,1,14.52,41.07,0
CUST08832,55,2.67,Self-Employed,1,Graduate,Married,4,2000,87,Monthly,Hybrid,3,0,2,0,0.009,11.73,12.9,-1.17,9.33,0,22,4,9,3,0.128,9,678,2,1.4,23.37,1
CUST08833,63,5.15,Retired,3,Graduate,Single,3,1000,117,Monthly,Equity,4,1,2,2,0.165,-6.0,8.02,-14.02,18.69,0,21,8,10,3,0.539,71,767,0,6.44,29.52,0
CUST08834,44,9.21,Self-Employed,1,Graduate,Married,0,1000,60,Quarterly,Equity,3,2,1,2,0.067,1.69,14.06,-12.37,5.7,0,27,6,0,3,0.361,28,808,4,17.54,37.68,1
CUST08835,62,15.72,Salaried,1,Others,Single,0,2000,7,Annual,Hybrid,2,0,1,2,0.145,12.74,10.43,2.31,15.92,0,24,0,8,3,0.215,45,685,2,14.81,16.26,0
CUST08836,22,4.95,Salaried,1,Graduate,Married,1,10000,20,Quarterly,Equity,4,0,1,2,0.009,11.21,16.92,-5.71,15.31,0,16,6,10,3,0.495,86,576,0,18.72,33.81,1
CUST08837,34,6.03,Self-Employed,2,Others,Married,1,10000,38,Monthly,Hybrid,3,2,1,2,0.022,16.57,14.1,2.47,12.19,1,29,8,0,2,0.095,41,833,4,9.0,15.26,1
CUST08838,22,9.68,Salaried,3,Post-Graduate,Married,2,10000,88,Monthly,Hybrid,5,1,0,1,0.227,10.86,9.8,1.06,11.41,0,15,6,11,2,0.202,5,621,4,17.77,1.44,1
CUST08839,51,10.48,Business,3,Graduate,Single,4,7500,24,Monthly,Index,1,1,0,2,0.156,8.93,6.89,2.04,28.4,0,24,9,0,0,0.235,116,669,2,7.25,28.13,0
CUST08840,43,10.72,Salaried,2,Graduate,Single,2,5000,65,Monthly,Equity,5,1,1,2,0.058,-6.26,14.41,-20.67,18.45,0,14,3,9,3,0.376,91,844,0,21.27,19.38,0
CUST08841,34,4.61,Salaried,1,Graduate,Married,1,5000,115,Monthly,Equity,1,1,2,0,0.136,10.62,9.41,1.21,7.51,1,27,7,7,2,0.155,130,587,4,2.78,10.2,0
CUST08842,35,5.87,Salaried,3,Post-Graduate,Married,3,50000,93,Quarterly,Equity,4,1,2,1,0.318,10.23,15.92,-5.69,20.0,0,11,6,10,0,0.237,55,560,0,18.58,20.1,0
CUST08843,49,8.86,Business,2,Post-Graduate,Single,2,2000,69,Annual,Hybrid,3,0,0,3,0.101,-0.82,7.61,-8.43,10.81,0,11,9,10,0,0.366,98,835,0,22.2,17.77,0
CUST08844,29,13.05,Self-Employed,2,Graduate,Married,4,7500,33,Monthly,Debt,2,1,1,3,0.276,8.82,10.85,-2.03,14.63,1,12,2,6,1,0.447,56,659,4,17.83,31.1,0
CUST08845,44,7.05,Self-Employed,2,Graduate,Single,2,1000,43,Monthly,Equity,3,0,0,0,0.115,11.33,13.19,-1.86,18.07,1,29,5,7,3,0.635,13,664,4,13.73,6.83,0
CUST08846,48,7.91,Salaried,2,Graduate,Single,3,1000,118,Monthly,Equity,5,1,0,0,0.022,17.35,13.26,4.09,16.71,0,14,6,1,0,0.868,25,558,0,24.25,18.72,0
CUST08847,32,3.9,Retired,1,Graduate,Married,0,5000,54,Monthly,Equity,2,1,1,1,0.138,24.61,12.85,11.76,17.78,0,4,1,3,0,0.435,142,690,4,19.62,24.79,0
CUST08848,31,15.45,Retired,1,Professional,Single,2,10000,21,Monthly,Equity,5,0,0,2,0.078,-1.88,5.82,-7.7,14.81,0,2,9,6,0,0.351,78,655,3,17.61,24.11,0
CUST08849,37,8.62,Salaried,3,Post-Graduate,Single,2,10000,47,Monthly,Equity,4,0,0,1,0.23,-1.32,3.6,-4.92,11.9,0,8,9,10,2,0.542,14,802,0,9.01,31.34,0
CUST08850,47,12.31,Business,1,Graduate,Divorced,2,500,116,Monthly,Equity,2,2,2,2,0.158,-1.05,14.45,-15.5,12.22,0,15,6,8,1,0.215,134,764,1,6.06,27.84,1
CUST08851,32,8.12,Retired,2,Professional,Married,3,2000,46,Monthly,Debt,5,1,1,3,0.027,12.19,13.17,-0.98,15.91,0,23,8,3,3,0.215,145,727,1,18.82,19.77,1
CUST08852,38,8.34,Salaried,1,Graduate,Single,0,10000,13,Annual,Hybrid,4,1,1,2,0.202,-0.06,13.63,-13.69,10.33,0,29,1,4,3,0.379,148,763,2,19.01,35.55,1
CUST08853,45,2.5,Salaried,1,Professional,Married,1,5000,93,Monthly,Equity,5,0,2,2,0.033,9.59,16.4,-6.81,17.83,0,28,8,6,2,0.471,167,753,3,25.48,24.15,1
CUST08854,30,2.5,Self-Employed,3,Post-Graduate,Married,2,1000,34,Monthly,Equity,4,2,0,0,0.404,13.55,13.39,0.16,6.63,0,7,5,9,3,0.394,48,843,3,19.32,28.69,1
CUST08855,46,13.01,Salaried,1,Professional,Married,3,3000,71,Monthly,Hybrid,4,0,1,2,0.11,-1.38,9.25,-10.63,16.81,0,24,1,3,3,0.443,55,654,0,11.31,14.05,0
CUST08856,27,8.31,Business,2,Graduate,Married,0,7500,19,Monthly,ELSS,4,1,1,0,0.219,10.82,10.48,0.34,12.59,1,30,9,12,2,0.393,82,694,4,16.44,25.27,0
CUST08857,28,8.83,Self-Employed,3,Professional,Married,3,7500,56,Monthly,Equity,5,2,2,0,0.053,13.0,4.29,8.71,23.81,0,9,8,3,2,0.556,159,550,0,16.63,27.35,0
CUST08858,32,3.0,Salaried,1,Professional,Single,3,10000,100,Monthly,ELSS,4,2,0,0,0.176,-2.83,10.93,-13.76,26.0,0,16,3,5,2,0.231,125,799,4,7.66,30.44,0
CUST08859,34,4.39,Salaried,1,Graduate,Married,2,500,14,Monthly,Equity,5,1,1,0,0.043,4.63,16.79,-12.16,17.09,0,22,1,9,3,0.166,9,614,1,17.0,28.16,0
CUST08860,23,12.25,Self-Employed,2,Graduate,Married,3,2000,85,Monthly,Debt,2,2,0,0,0.013,0.98,7.43,-6.45,8.03,0,14,0,9,0,0.479,49,714,4,39.57,10.86,0
CUST08861,63,14.96,Salaried,1,Professional,Single,2,2000,7,Monthly,Debt,2,1,0,0,0.083,9.43,14.66,-5.23,16.12,0,21,6,0,3,0.214,112,591,0,10.57,24.42,0
CUST08862,35,5.51,Salaried,1,Graduate,Married,4,2000,63,Monthly,Hybrid,4,2,0,2,0.048,1.63,5.56,-3.93,18.72,0,18,0,11,3,0.421,87,803,0,5.36,22.42,0
CUST08863,56,10.69,Salaried,2,Post-Graduate,Single,0,3000,110,Monthly,Hybrid,1,1,1,2,0.037,35.44,16.51,18.93,13.8,0,14,5,3,1,0.298,76,582,4,9.84,6.54,0
CUST08864,60,8.76,Business,1,Graduate,Divorced,2,3000,113,Monthly,Debt,2,1,1,3,0.435,13.73,9.84,3.89,23.26,0,20,3,5,1,0.384,120,639,0,22.64,24.54,1
CUST08865,56,7.52,Salaried,2,Graduate,Married,3,2000,39,Quarterly,Index,5,2,0,0,0.071,7.71,6.4,1.31,14.8,0,19,3,1,2,0.308,47,700,4,9.42,18.75,1
CUST08866,57,15.41,Salaried,3,Professional,Married,0,3000,24,Monthly,ELSS,5,0,2,1,0.342,10.86,9.23,1.63,18.7,0,29,6,7,0,0.183,118,653,0,14.32,17.17,1
CUST08867,26,6.19,Business,1,Graduate,Married,3,2000,35,Quarterly,Equity,3,1,2,3,0.075,6.9,0.71,6.19,19.93,0,3,3,12,1,0.539,165,669,2,13.88,23.47,0
CUST08868,37,12.96,Salaried,1,Graduate,Divorced,0,25000,45,Quarterly,Equity,5,1,2,3,0.133,6.59,11.0,-4.41,4.05,0,4,2,8,0,0.495,157,782,2,44.47,1.7,1
CUST08869,54,9.53,Self-Employed,1,Graduate,Married,3,5000,45,Monthly,Equity,5,1,2,2,0.227,5.89,15.76,-9.87,9.31,1,7,8,8,2,0.853,92,575,3,8.86,29.49,0
CUST08870,46,7.93,Salaried,1,Professional,Married,4,3000,4,Monthly,Equity,1,1,0,1,0.067,7.84,13.77,-5.93,17.91,0,14,2,4,0,0.209,150,842,0,32.31,18.6,1
CUST08871,22,13.49,Business,2,Graduate,Single,1,2000,59,Monthly,Hybrid,1,1,1,1,0.039,12.17,10.17,2.0,15.89,0,21,5,7,3,0.146,131,756,4,28.4,29.49,1
CUST08872,46,9.16,Salaried,2,Post-Graduate,Single,0,2000,52,Monthly,Equity,2,0,0,0,0.041,1.34,9.47,-8.13,22.62,0,23,0,10,2,0.319,99,724,4,8.49,22.4,0
CUST08873,56,7.61,Salaried,1,Post-Graduate,Single,3,7500,19,Monthly,Debt,3,0,0,3,0.135,-1.63,10.79,-12.42,17.89,0,4,5,7,0,0.616,1,825,0,5.01,4.95,0
CUST08874,57,13.52,Salaried,2,Graduate,Married,1,3000,9,Monthly,Hybrid,3,1,1,3,0.072,16.37,5.81,10.56,24.44,0,27,9,5,2,0.252,168,555,1,16.31,24.0,1
CUST08875,38,13.0,Retired,1,Graduate,Single,3,2000,14,Quarterly,Equity,2,1,2,1,0.111,21.97,14.33,7.64,14.09,0,19,5,4,1,0.232,162,626,1,15.12,7.13,1
CUST08876,32,12.81,Business,2,Graduate,Single,0,1000,28,Monthly,Equity,4,2,0,2,0.014,8.45,8.93,-0.48,13.98,1,22,2,11,2,0.698,27,787,4,8.15,33.78,0
CUST08877,35,2.5,Salaried,2,Graduate,Married,3,50000,50,Monthly,Equity,3,0,1,3,0.221,10.31,5.55,4.76,6.64,1,7,7,3,0,0.551,21,655,0,25.18,24.79,0
CUST08878,34,9.76,Salaried,3,Others,Single,4,2000,26,Monthly,Equity,4,1,1,0,0.029,9.22,17.04,-7.82,9.9,0,20,8,5,2,0.472,156,788,1,20.78,30.78,0
CUST08879,36,8.85,Salaried,2,Professional,Married,3,1000,113,Monthly,Equity,5,0,2,0,0.058,8.62,9.75,-1.13,18.09,1,11,9,2,1,0.978,31,648,4,1.88,38.51,0
CUST08880,34,7.86,Salaried,2,Professional,Married,1,7500,69,Monthly,Equity,5,2,2,3,0.144,17.87,13.33,4.54,12.33,0,2,7,5,0,0.229,27,748,3,23.01,14.1,0
CUST08881,41,10.44,Salaried,2,Professional,Married,3,10000,92,Monthly,Equity,4,1,1,2,0.144,5.78,7.22,-1.44,16.81,0,12,6,11,3,0.585,104,760,1,36.01,5.48,0
CUST08882,23,9.04,Retired,1,Graduate,Married,1,7500,37,Monthly,Equity,4,2,2,3,0.281,17.0,14.35,2.65,19.57,0,16,9,12,1,0.615,88,560,3,15.38,25.01,0
CUST08883,33,10.71,Salaried,2,Professional,Married,2,2000,40,Quarterly,Equity,4,0,1,2,0.257,5.9,5.54,0.36,16.02,0,18,3,9,1,0.457,76,665,1,25.61,23.45,1
CUST08884,35,6.93,Retired,2,Post-Graduate,Married,3,7500,12,Quarterly,Hybrid,4,2,2,2,0.082,7.37,8.7,-1.33,5.97,0,17,1,11,2,0.534,114,560,3,20.26,21.11,1
CUST08885,28,13.99,Salaried,2,Professional,Married,4,2000,50,Monthly,Debt,4,0,0,2,0.518,5.46,13.81,-8.35,17.97,0,21,1,1,2,0.171,155,605,0,26.92,15.7,1
CUST08886,59,11.12,Business,2,Others,Single,2,3000,82,Monthly,Equity,4,1,0,2,0.25,-0.83,5.54,-6.37,10.21,1,16,5,12,1,0.174,105,692,2,32.96,17.17,1
CUST08887,51,10.17,Salaried,2,Graduate,Married,4,1000,25,Monthly,Equity,4,2,2,0,0.18,12.1,4.12,7.98,12.27,0,8,4,5,2,0.387,172,610,2,24.36,24.62,0
CUST08888,61,9.97,Salaried,3,Post-Graduate,Single,2,2000,22,Monthly,Equity,5,1,2,2,0.019,14.09,5.41,8.68,17.15,0,1,3,1,0,0.473,120,657,0,28.61,27.77,1
CUST08889,46,12.63,Business,1,Graduate,Married,4,3000,20,Monthly,Hybrid,1,2,0,3,0.012,1.53,13.5,-11.97,19.63,0,11,6,9,3,0.657,43,705,1,8.08,12.19,1
CUST08890,26,12.09,Salaried,2,Professional,Married,0,1000,29,Monthly,Equity,3,1,1,1,0.146,11.83,11.55,0.28,21.43,1,21,2,7,1,0.663,90,568,3,26.2,28.39,0
CUST08891,60,7.55,Business,1,Graduate,Married,0,7500,4,Monthly,Equity,3,2,0,0,0.135,7.46,9.89,-2.43,20.98,1,0,2,0,2,0.34,114,669,4,5.35,18.8,0
CUST08892,41,11.96,Business,1,Graduate,Single,1,3000,68,Annual,Debt,3,0,2,1,0.197,8.37,10.4,-2.03,15.36,0,28,7,1,0,0.39,172,599,3,24.1,23.34,1
CUST08893,51,8.7,Student,1,Professional,Single,1,3000,27,Monthly,Equity,2,2,1,1,0.063,7.05,13.12,-6.07,11.25,0,22,5,5,3,0.516,168,804,4,37.46,36.04,0
CUST08894,38,15.67,Business,2,Graduate,Married,1,3000,118,Monthly,Equity,5,0,0,0,0.0,11.05,7.92,3.13,5.7,0,8,5,6,2,0.718,90,791,2,15.78,15.88,0
CUST08895,43,12.39,Salaried,2,Post-Graduate,Married,3,5000,99,Monthly,Debt,1,0,2,2,0.076,9.07,18.28,-9.21,15.22,0,15,6,5,2,0.325,49,678,2,12.94,25.36,1
CUST08896,43,5.5,Salaried,3,Post-Graduate,Married,4,5000,100,Quarterly,Index,2,1,0,0,0.044,9.66,4.08,5.58,22.2,0,22,6,6,0,0.186,131,786,0,36.66,31.69,1
CUST08897,34,17.32,Self-Employed,2,Post-Graduate,Married,0,5000,60,Monthly,Equity,2,1,2,0,0.221,14.05,17.09,-3.04,15.65,0,14,7,3,2,0.53,75,797,0,11.27,25.32,1
CUST08898,45,2.5,Salaried,3,Graduate,Married,1,2000,99,Quarterly,Equity,3,2,1,0,0.041,13.94,7.51,6.43,19.36,0,27,3,1,1,0.285,115,642,1,26.13,7.2,0
CUST08899,53,10.55,Self-Employed,3,Graduate,Single,4,5000,64,Monthly,Equity,3,2,2,1,0.029,2.13,15.26,-13.13,24.13,0,26,5,3,3,0.535,36,644,0,15.9,38.22,1
CUST08900,22,5.22,Salaried,1,Graduate,Married,1,3000,80,Monthly,Equity,4,0,0,1,0.01,16.92,6.25,10.67,14.19,0,30,5,0,2,0.44,148,644,3,8.24,30.33,0
CUST08901,27,15.53,Self-Employed,3,Post-Graduate,Single,3,1000,110,Monthly,Debt,4,1,1,0,0.494,18.16,9.05,9.11,6.08,0,3,5,7,0,0.629,31,738,3,2.55,21.79,1
CUST08902,58,9.01,Salaried,2,Others,Married,0,1000,38,Quarterly,Equity,4,2,2,1,0.038,5.63,8.15,-2.52,19.36,0,12,3,0,0,0.077,100,565,0,26.3,23.1,0
CUST08903,46,4.82,Salaried,1,Professional,Married,4,5000,68,Monthly,Equity,5,2,1,2,0.125,-4.1,12.67,-16.77,6.95,0,3,0,12,3,0.441,5,802,0,26.19,40.43,0
CUST08904,63,6.93,Student,3,Post-Graduate,Single,2,5000,72,Monthly,Equity,5,1,2,3,0.016,0.72,14.4,-13.68,9.59,1,18,8,6,1,0.411,31,670,0,32.41,27.62,1
CUST08905,48,5.14,Business,1,Graduate,Married,4,7500,113,Monthly,Equity,4,2,0,0,0.056,12.96,12.29,0.67,18.47,0,14,3,4,1,0.215,16,584,2,15.42,11.83,0
CUST08906,50,6.78,Salaried,3,Others,Single,0,7500,97,Quarterly,Index,5,1,2,2,0.261,6.57,19.83,-13.26,10.23,0,18,7,0,1,0.375,53,704,2,25.38,16.84,0
CUST08907,60,6.69,Salaried,3,Graduate,Married,2,3000,22,Monthly,ELSS,5,1,2,2,0.032,13.3,13.27,0.03,3.48,0,7,0,4,0,0.192,24,585,2,5.05,10.37,0
CUST08908,50,5.0,Business,3,Others,Married,4,3000,24,Annual,Equity,1,1,2,2,0.089,24.19,6.97,17.22,9.63,0,21,5,5,3,0.662,150,605,1,30.92,11.29,0
CUST08909,36,9.08,Salaried,2,Others,Single,0,2000,15,Quarterly,Debt,5,2,1,0,0.007,1.83,16.47,-14.64,15.6,1,22,7,4,0,0.378,161,681,0,30.11,19.75,1
CUST08910,44,9.56,Self-Employed,2,Others,Married,4,15000,115,Monthly,Debt,5,0,2,0,0.239,8.63,14.03,-5.4,15.68,0,12,2,7,2,0.619,99,643,0,36.8,25.66,0
CUST08911,32,4.01,Business,2,Graduate,Married,3,5000,77,Monthly,Hybrid,4,2,1,2,0.077,20.65,2.75,17.9,15.02,1,10,4,8,0,0.652,172,840,3,31.47,19.86,0
CUST08912,36,2.5,Salaried,2,Graduate,Married,2,2000,98,Monthly,Index,4,2,2,1,0.254,5.89,12.11,-6.22,24.2,1,20,9,1,1,0.087,50,714,0,17.24,16.55,0
CUST08913,51,9.24,Salaried,3,Post-Graduate,Married,4,5000,72,Monthly,Equity,4,1,2,2,0.047,-2.1,9.5,-11.6,16.93,1,30,6,9,0,0.389,35,602,2,20.96,27.59,1
CUST08914,28,10.13,Salaried,2,Graduate,Married,4,3000,70,Monthly,Debt,1,1,2,0,0.255,10.3,10.75,-0.45,13.9,1,14,8,4,3,0.176,73,592,0,10.03,21.49,0
CUST08915,50,10.92,Salaried,2,Graduate,Single,0,5000,13,Monthly,Equity,2,2,1,3,0.024,22.68,10.48,12.2,15.56,0,13,7,3,2,0.333,173,777,0,35.24,35.88,0
CUST08916,47,10.2,Self-Employed,3,Post-Graduate,Married,0,15000,60,Quarterly,Equity,2,0,1,0,0.112,16.34,8.59,7.75,20.67,1,15,5,5,0,0.653,98,708,1,12.39,33.01,1
CUST08917,35,14.29,Salaried,2,Post-Graduate,Married,1,5000,88,Monthly,Debt,4,0,2,2,0.002,1.09,-2.48,3.57,15.25,0,15,4,6,2,0.525,90,627,3,33.31,34.04,0
CUST08918,23,11.99,Retired,3,Graduate,Single,2,10000,91,Monthly,Equity,1,1,2,1,0.227,3.64,9.93,-6.29,20.36,0,8,2,0,3,0.755,38,669,3,2.02,9.75,1
CUST08919,52,18.72,Business,1,Graduate,Single,3,3000,44,Monthly,Equity,3,0,0,1,0.037,-4.84,8.64,-13.48,19.8,1,23,5,10,2,0.379,85,674,2,17.39,20.25,0
CUST08920,57,20.4,Salaried,1,Post-Graduate,Divorced,0,7500,116,Monthly,Debt,5,1,0,2,0.019,13.65,8.53,5.12,16.27,0,3,0,6,1,0.493,12,831,1,20.83,30.07,0
CUST08921,53,2.5,Self-Employed,2,Graduate,Single,1,3000,23,Monthly,Equity,3,2,1,2,0.11,16.2,16.43,-0.23,18.12,0,30,2,3,3,0.33,144,577,2,21.74,33.9,0
CUST08922,40,2.5,Salaried,2,Post-Graduate,Married,1,5000,32,Monthly,Hybrid,3,1,1,2,0.063,11.01,10.12,0.89,20.51,1,29,4,7,1,0.429,146,667,2,30.85,32.25,0
CUST08923,50,7.97,Salaried,3,Professional,Married,2,3000,84,Monthly,Hybrid,4,1,2,3,0.013,5.24,-0.8,6.04,5.48,0,24,5,12,3,0.605,72,808,2,6.03,25.98,0
CUST08924,39,10.02,Self-Employed,1,Professional,Single,2,5000,13,Monthly,Debt,3,0,0,1,0.24,11.28,0.51,10.77,16.18,0,27,1,9,2,0.538,86,570,3,18.73,16.23,0
CUST08925,37,7.7,Salaried,1,Professional,Married,2,1000,64,Monthly,Debt,2,1,0,3,0.006,-1.93,3.74,-5.67,12.04,1,4,5,8,2,0.276,102,611,4,42.04,25.48,0
CUST08926,36,10.81,Salaried,3,Post-Graduate,Married,3,5000,78,Monthly,Equity,1,2,1,3,0.191,6.9,21.2,-14.3,20.01,0,5,4,0,3,0.889,21,666,0,12.4,15.04,1
CUST08927,31,6.92,Salaried,2,Professional,Single,3,3000,32,Monthly,Debt,2,1,1,0,0.248,14.39,5.1,9.29,10.53,0,10,7,11,3,0.368,67,687,4,12.83,20.31,0
CUST08928,63,5.22,Salaried,2,Post-Graduate,Married,4,5000,44,Monthly,Equity,3,1,2,2,0.108,14.99,14.9,0.09,24.76,0,30,9,11,1,0.053,1,609,3,7.86,27.51,1
